fpr,tpr,t,auc
0.008653061224489797,0.04552469135802469,0.9996354545228102,0.7465079575039892
0.008653061224489797,0.045910493827160496,0.9996266985230018,0.7465079575039892
0.008816326530612244,0.045910493827160496,0.9996214671952006,0.7465079575039892
0.008816326530612244,0.046424897119341564,0.9996097715705444,0.7465079575039892
0.008816326530612244,0.0466820987654321,0.999603154821565,0.7465079575039892
0.008816326530612244,0.04861111111111111,0.9995655999212532,0.7465079575039892
0.008979591836734694,0.04861111111111111,0.9995654263613242,0.7465079575039892
0.008979591836734694,0.048868312757201646,0.9995573837195065,0.7465079575039892
0.008979591836734694,0.04912551440329218,0.9995524986813749,0.7465079575039892
0.008979591836734694,0.051054526748971193,0.9995144284612849,0.7465079575039892
0.008979591836734694,0.05131172839506173,0.9995135882350639,0.7465079575039892
0.008979591836734694,0.0522119341563786,0.9994946646365369,0.7465079575039892
0.009306122448979591,0.0522119341563786,0.9994921907159414,0.7465079575039892
0.009306122448979591,0.05234053497942387,0.9994879427508889,0.7465079575039892
0.009469387755102041,0.05234053497942387,0.9994877890403817,0.7465079575039892
0.009469387755102041,0.05285493827160494,0.9994785257645159,0.7465079575039892
0.009469387755102041,0.05311213991769547,0.9994752543343771,0.7465079575039892
0.009469387755102041,0.05439814814814815,0.9994511754969426,0.7465079575039892
0.00963265306122449,0.05439814814814815,0.999450301145736,0.7465079575039892
0.00963265306122449,0.05799897119341564,0.999366016837543,0.7465079575039892
0.009795918367346938,0.05799897119341564,0.9993640472947297,0.7465079575039892
0.009795918367346938,0.0672582304526749,0.9990689727195067,0.7465079575039892
0.009959183673469388,0.0672582304526749,0.9990617373882844,0.7465079575039892
0.009959183673469388,0.06738683127572016,0.9990599415401602,0.7465079575039892
0.010285714285714285,0.06738683127572016,0.9990587719690879,0.7465079575039892
0.010285714285714285,0.06751543209876543,0.999054112284428,0.7465079575039892
0.010285714285714285,0.06777263374485597,0.9990468718586973,0.7465079575039892
0.010285714285714285,0.06802983539094651,0.9990454320880132,0.7465079575039892
0.010448979591836735,0.06802983539094651,0.9990439500886149,0.7465079575039892
0.010448979591836735,0.06867283950617284,0.9990269107879621,0.7465079575039892
0.010612244897959184,0.06867283950617284,0.9990263355251144,0.7465079575039892
0.010612244897959184,0.06944444444444445,0.9989835383339019,0.7465079575039892
0.010775510204081632,0.06944444444444445,0.9989789037417118,0.7465079575039892
0.010775510204081632,0.07034465020576132,0.9989633259075144,0.7465079575039892
0.010775510204081632,0.07085905349794239,0.9989521152294695,0.7465079575039892
0.010775510204081632,0.07240226337448559,0.9989122501243783,0.7465079575039892
0.010775510204081632,0.07265946502057613,0.9989085834059258,0.7465079575039892
0.010775510204081632,0.07536008230452675,0.9988332387913214,0.7465079575039892
0.010775510204081632,0.07561728395061729,0.9988310486266613,0.7465079575039892
0.010775510204081632,0.07613168724279835,0.9988082080182895,0.7465079575039892
0.010775510204081632,0.0763888888888889,0.9988075264458621,0.7465079575039892
0.010775510204081632,0.07664609053497942,0.9988011019616221,0.7465079575039892
0.011102040816326531,0.07664609053497942,0.9987902014766636,0.7465079575039892
0.011102040816326531,0.07767489711934156,0.9987017287307014,0.7465079575039892
0.011102040816326531,0.0779320987654321,0.9987011893908554,0.7465079575039892
0.011102040816326531,0.07921810699588477,0.9986302643231167,0.7465079575039892
0.011265306122448979,0.07921810699588477,0.9986254271022645,0.7465079575039892
0.011265306122448979,0.07960390946502058,0.9986098904477324,0.7465079575039892
0.011428571428571429,0.07960390946502058,0.9986080543945867,0.7465079575039892
0.011428571428571429,0.07973251028806584,0.9986067840518336,0.7465079575039892
0.011428571428571429,0.07998971193415638,0.9986015581560139,0.7465079575039892
0.011428571428571429,0.08359053497942387,0.9984850999486945,0.7465079575039892
0.011591836734693878,0.08359053497942387,0.998465311945268,0.7465079575039892
0.011591836734693878,0.08436213991769548,0.998435800009505,0.7465079575039892
0.011755102040816326,0.08436213991769548,0.998432496130841,0.7465079575039892
0.011755102040816326,0.08474794238683128,0.99842536379046,0.7465079575039892
0.011918367346938775,0.08474794238683128,0.9984225333133705,0.7465079575039892
0.011918367346938775,0.08500514403292181,0.9984189349788191,0.7465079575039892
0.012081632653061225,0.08500514403292181,0.9984183578119967,0.7465079575039892
0.012081632653061225,0.08539094650205761,0.9984040397512195,0.7465079575039892
0.012244897959183673,0.08539094650205761,0.9984026076835506,0.7465079575039892
0.012244897959183673,0.08603395061728394,0.9983792620730738,0.7465079575039892
0.012408163265306122,0.08603395061728394,0.9983788343813554,0.7465079575039892
0.012408163265306122,0.08654835390946503,0.9983608607085656,0.7465079575039892
0.012408163265306122,0.08680555555555555,0.9983525363263328,0.7465079575039892
0.012408163265306122,0.0874485596707819,0.9983210007227444,0.7465079575039892
0.012571428571428572,0.0874485596707819,0.9983203682524958,0.7465079575039892
0.012571428571428572,0.08950617283950617,0.9982192582004871,0.7465079575039892
0.012571428571428572,0.08976337448559671,0.9982152151099118,0.7465079575039892
0.012571428571428572,0.09040637860082304,0.9981918838200561,0.7465079575039892
0.012571428571428572,0.09066358024691358,0.9981901978952227,0.7465079575039892
0.012571428571428572,0.09130658436213991,0.9981764517019978,0.7465079575039892
0.01273469387755102,0.09130658436213991,0.9981621736412815,0.7465079575039892
0.01273469387755102,0.09156378600823045,0.9981615887171246,0.7465079575039892
0.01289795918367347,0.09156378600823045,0.9981584276089653,0.7465079575039892
0.01289795918367347,0.09182098765432099,0.9981555031441888,0.7465079575039892
0.01289795918367347,0.09246399176954732,0.9981209352422105,0.7465079575039892
0.01289795918367347,0.09272119341563786,0.9981191238792634,0.7465079575039892
0.013061224489795919,0.09272119341563786,0.998111737188826,0.7465079575039892
0.013061224489795919,0.09310699588477367,0.9980955877649791,0.7465079575039892
0.013224489795918367,0.09310699588477367,0.9980955217770422,0.7465079575039892
0.013224489795918367,0.09362139917695474,0.9980783409122648,0.7465079575039892
0.013224489795918367,0.09387860082304526,0.9980756479038675,0.7465079575039892
0.013224489795918367,0.09400720164609054,0.9980689368068588,0.7465079575039892
0.013224489795918367,0.09426440329218107,0.9980570466986107,0.7465079575039892
0.013224489795918367,0.09567901234567901,0.9979677848450107,0.7465079575039892
0.013387755102040816,0.09567901234567901,0.9979609948955106,0.7465079575039892
0.013387755102040816,0.09580761316872428,0.9979602003031929,0.7465079575039892
0.013551020408163266,0.09580761316872428,0.9979589636468504,0.7465079575039892
0.013551020408163266,0.09593621399176955,0.9979505542113243,0.7465079575039892
0.013551020408163266,0.09619341563786009,0.9979440886954922,0.7465079575039892
0.013714285714285714,0.09619341563786009,0.9979382648072567,0.7465079575039892
0.013714285714285714,0.09696502057613168,0.9979140706034186,0.7465079575039892
0.013877551020408163,0.09696502057613168,0.9979099029572746,0.7465079575039892
0.013877551020408163,0.09722222222222222,0.9978872257299166,0.7465079575039892
0.013877551020408163,0.0981224279835391,0.9978292774471105,0.7465079575039892
0.013877551020408163,0.09837962962962964,0.9978285869365778,0.7465079575039892
0.013877551020408163,0.09953703703703703,0.9977976158333661,0.7465079575039892
0.014040816326530613,0.09953703703703703,0.9977926652181073,0.7465079575039892
0.014040816326530613,0.10030864197530864,0.9977607922015285,0.7465079575039892
0.01420408163265306,0.10030864197530864,0.9977472944220577,0.7465079575039892
0.01420408163265306,0.10056584362139917,0.9977317039549023,0.7465079575039892
0.01420408163265306,0.10082304526748971,0.9977309052232195,0.7465079575039892
0.01420408163265306,0.10108024691358025,0.9977172182515315,0.7465079575039892
0.01436734693877551,0.10108024691358025,0.9977042604719488,0.7465079575039892
0.01436734693877551,0.10262345679012345,0.99764859624805,0.7465079575039892
0.01453061224489796,0.10262345679012345,0.9976442927532061,0.7465079575039892
0.01453061224489796,0.1032664609053498,0.9976324564456451,0.7465079575039892
0.01453061224489796,0.10352366255144033,0.9976291427498771,0.7465079575039892
0.01453061224489796,0.104809670781893,0.9975885427867075,0.7465079575039892
0.01453061224489796,0.10506687242798354,0.9975816678253093,0.7465079575039892
0.01453061224489796,0.10532407407407407,0.9975663585147112,0.7465079575039892
0.014693877551020407,0.10532407407407407,0.9975622587176158,0.7465079575039892
0.014693877551020407,0.10699588477366255,0.9974892163871947,0.7465079575039892
0.014693877551020407,0.10725308641975309,0.9974767447800714,0.7465079575039892
0.014693877551020407,0.10751028806584362,0.9974608142162448,0.7465079575039892
0.014857142857142857,0.10751028806584362,0.9974346726353993,0.7465079575039892
0.014857142857142857,0.10776748971193416,0.997433729868793,0.7465079575039892
0.015020408163265307,0.10776748971193416,0.9974289683980962,0.7465079575039892
0.015020408163265307,0.10982510288065844,0.9973009885971619,0.7465079575039892
0.015020408163265307,0.11008230452674897,0.9972828996123625,0.7465079575039892
0.015183673469387754,0.11008230452674897,0.9972721253901289,0.7465079575039892
0.015183673469387754,0.11149691358024691,0.9971493294034827,0.7465079575039892
0.015346938775510204,0.11149691358024691,0.9971462585353391,0.7465079575039892
0.015346938775510204,0.11265432098765432,0.9970782493901555,0.7465079575039892
0.015510204081632653,0.11265432098765432,0.997078097837023,0.7465079575039892
0.015510204081632653,0.1154835390946502,0.9969389949518197,0.7465079575039892
0.0156734693877551,0.1154835390946502,0.9969272372844917,0.7465079575039892
0.0156734693877551,0.11638374485596707,0.9968776155503164,0.7465079575039892
0.01583673469387755,0.11638374485596707,0.9968774811283917,0.7465079575039892
0.01583673469387755,0.11818415637860083,0.9967417446296609,0.7465079575039892
0.016,0.11818415637860083,0.9967332835963842,0.7465079575039892
0.016,0.11882716049382716,0.9967012937230313,0.7465079575039892
0.016,0.11921296296296297,0.9966912658976222,0.7465079575039892
0.016,0.11947016460905349,0.9966760275069132,0.7465079575039892
0.016,0.11972736625514403,0.9966656230460756,0.7465079575039892
0.016,0.12101337448559671,0.9965820161109485,0.7465079575039892
0.01616326530612245,0.12101337448559671,0.9965817156737533,0.7465079575039892
0.01616326530612245,0.12127057613168725,0.9965794276646394,0.7465079575039892
0.0163265306122449,0.12127057613168725,0.9965741465823058,0.7465079575039892
0.0163265306122449,0.12332818930041152,0.9964342525640644,0.7465079575039892
0.016489795918367346,0.12332818930041152,0.9964270972963277,0.7465079575039892
0.016489795918367346,0.12409979423868313,0.9963725884647976,0.7465079575039892
0.016489795918367346,0.12435699588477367,0.9963721582131251,0.7465079575039892
0.016489795918367346,0.1261574074074074,0.9962627118420571,0.7465079575039892
0.016653061224489795,0.1261574074074074,0.9962622377177256,0.7465079575039892
0.016653061224489795,0.12654320987654322,0.9962478610943882,0.7465079575039892
0.016816326530612245,0.12654320987654322,0.9962368518908364,0.7465079575039892
0.016816326530612245,0.12924382716049382,0.9961047606726816,0.7465079575039892
0.016979591836734694,0.12924382716049382,0.9960986482210333,0.7465079575039892
0.016979591836734694,0.1301440329218107,0.9960517853636405,0.7465079575039892
0.017142857142857144,0.1301440329218107,0.9960313095358034,0.7465079575039892
0.017142857142857144,0.13580246913580246,0.9956493951183374,0.7465079575039892
0.017142857142857144,0.13605967078189302,0.9956438177691399,0.7465079575039892
0.017142857142857144,0.13991769547325103,0.9953408091208849,0.7465079575039892
0.017306122448979593,0.13991769547325103,0.9953378168459771,0.7465079575039892
0.017306122448979593,0.1400462962962963,0.9953252667567921,0.7465079575039892
0.01746938775510204,0.1400462962962963,0.9953203362113909,0.7465079575039892
0.01746938775510204,0.14017489711934156,0.9953055118101838,0.7465079575039892
0.01779591836734694,0.14017489711934156,0.9952885171690694,0.7465079575039892
0.01779591836734694,0.143261316872428,0.9950055478221491,0.7465079575039892
0.018122448979591838,0.143261316872428,0.9949698174751263,0.7465079575039892
0.018122448979591838,0.14338991769547324,0.9949662183722875,0.7465079575039892
0.018285714285714287,0.14338991769547324,0.9949601864913352,0.7465079575039892
0.018285714285714287,0.1444187242798354,0.9949006326779893,0.7465079575039892
0.018448979591836733,0.1444187242798354,0.9949005685839309,0.7465079575039892
0.018448979591836733,0.14583333333333334,0.9948374999132071,0.7465079575039892
0.018448979591836733,0.14609053497942387,0.9948178709187506,0.7465079575039892
0.018448979591836733,0.1478909465020576,0.9946779923650543,0.7465079575039892
0.018448979591836733,0.14814814814814814,0.9946764100978015,0.7465079575039892
0.018448979591836733,0.14969135802469136,0.9945549964253901,0.7465079575039892
0.018612244897959183,0.14969135802469136,0.9945471508433233,0.7465079575039892
0.018612244897959183,0.14981995884773663,0.9945360255773906,0.7465079575039892
0.018938775510204082,0.14981995884773663,0.9945198321662566,0.7465079575039892
0.018938775510204082,0.1503343621399177,0.9944925636628446,0.7465079575039892
0.018938775510204082,0.15059156378600824,0.9944834321623387,0.7465079575039892
0.018938775510204082,0.15084876543209877,0.9944409875413921,0.7465079575039892
0.01910204081632653,0.15084876543209877,0.9944324448661227,0.7465079575039892
0.01910204081632653,0.1554783950617284,0.9940090598932821,0.7465079575039892
0.01910204081632653,0.15573559670781892,0.9940037670232434,0.7465079575039892
0.01910204081632653,0.15817901234567902,0.9937731593943819,0.7465079575039892
0.01926530612244898,0.15817901234567902,0.9937685296028618,0.7465079575039892
0.01926530612244898,0.15882201646090535,0.9937276205811113,0.7465079575039892
0.019428571428571427,0.15882201646090535,0.99372683909283,0.7465079575039892
0.019428571428571427,0.15946502057613168,0.9936948965133325,0.7465079575039892
0.019591836734693877,0.15946502057613168,0.9936864812632952,0.7465079575039892
0.019591836734693877,0.1598508230452675,0.9936699108818176,0.7465079575039892
0.019755102040816326,0.1598508230452675,0.9936631065406375,0.7465079575039892
0.019755102040816326,0.16280864197530864,0.9934814099812163,0.7465079575039892
0.020081632653061225,0.16280864197530864,0.9934730387271143,0.7465079575039892
0.020081632653061225,0.16396604938271606,0.9934072664827253,0.7465079575039892
0.020244897959183675,0.16396604938271606,0.993406927435718,0.7465079575039892
0.020244897959183675,0.1644804526748971,0.9933816714393932,0.7465079575039892
0.020244897959183675,0.16473765432098766,0.9933812060152514,0.7465079575039892
0.020244897959183675,0.1661522633744856,0.9932753375908159,0.7465079575039892
0.02040816326530612,0.1661522633744856,0.9932707943805756,0.7465079575039892
0.02040816326530612,0.16628086419753085,0.9932386263770778,0.7465079575039892
0.02057142857142857,0.16628086419753085,0.9932356006065259,0.7465079575039892
0.02057142857142857,0.1684670781893004,0.9930008847800497,0.7465079575039892
0.02073469387755102,0.1684670781893004,0.9929918654196497,0.7465079575039892
0.02073469387755102,0.1688528806584362,0.9929695981221668,0.7465079575039892
0.02089795918367347,0.1688528806584362,0.9929624764226572,0.7465079575039892
0.02089795918367347,0.1693672839506173,0.9929192399565872,0.7465079575039892
0.02106122448979592,0.1693672839506173,0.9929186744501403,0.7465079575039892
0.02106122448979592,0.1701388888888889,0.9928675972560242,0.7465079575039892
0.02122448979591837,0.1701388888888889,0.992859869360546,0.7465079575039892
0.02122448979591837,0.17193930041152264,0.9927840420209193,0.7465079575039892
0.021387755102040815,0.17193930041152264,0.9927812861765094,0.7465079575039892
0.021387755102040815,0.1720679012345679,0.992781170010753,0.7465079575039892
0.021387755102040815,0.17232510288065844,0.9927580782145042,0.7465079575039892
0.021387755102040815,0.17386831275720166,0.9926317127462393,0.7465079575039892
0.021551020408163264,0.17386831275720166,0.9926268818230942,0.7465079575039892
0.021551020408163264,0.17502572016460904,0.9924989532565475,0.7465079575039892
0.021714285714285714,0.17502572016460904,0.9924806568045705,0.7465079575039892
0.021714285714285714,0.1779835390946502,0.9922586430765608,0.7465079575039892
0.021877551020408163,0.1779835390946502,0.9922565381334298,0.7465079575039892
0.021877551020408163,0.17952674897119342,0.9921173980647122,0.7465079575039892
0.022040816326530613,0.17952674897119342,0.9921169831677118,0.7465079575039892
0.022040816326530613,0.18248456790123457,0.9918762556485308,0.7465079575039892
0.022204081632653062,0.18248456790123457,0.991846305051258,0.7465079575039892
0.022204081632653062,0.1838991769547325,0.9917129043558041,0.7465079575039892
0.02236734693877551,0.1838991769547325,0.9917067334270454,0.7465079575039892
0.02236734693877551,0.18467078189300412,0.9916711602008349,0.7465079575039892
0.022530612244897958,0.18467078189300412,0.9916593006258401,0.7465079575039892
0.022530612244897958,0.18621399176954734,0.9915320401172398,0.7465079575039892
0.022857142857142857,0.18621399176954734,0.9915105564657715,0.7465079575039892
0.022857142857142857,0.18685699588477367,0.9914395161145904,0.7465079575039892
0.023020408163265307,0.18685699588477367,0.9914293610297,0.7465079575039892
0.023020408163265307,0.18801440329218108,0.9913153590644094,0.7465079575039892
0.023183673469387756,0.18801440329218108,0.9912705282962565,0.7465079575039892
0.023183673469387756,0.18904320987654322,0.9911052305038571,0.7465079575039892
0.023346938775510206,0.18904320987654322,0.9911046150286736,0.7465079575039892
0.023346938775510206,0.18981481481481483,0.990979292554509,0.7465079575039892
0.023510204081632652,0.18981481481481483,0.9909759551946452,0.7465079575039892
0.023510204081632652,0.18994341563786007,0.9909552631186699,0.7465079575039892
0.024,0.18994341563786007,0.9909226899660363,0.7465079575039892
0.024,0.19020061728395063,0.9909101957549494,0.7465079575039892
0.02416326530612245,0.19020061728395063,0.9909038443981021,0.7465079575039892
0.02416326530612245,0.19058641975308643,0.9908692318003961,0.7465079575039892
0.0243265306122449,0.19058641975308643,0.9908619266189038,0.7465079575039892
0.0243265306122449,0.19431584362139917,0.9904859525275982,0.7465079575039892
0.024489795918367346,0.19431584362139917,0.9904848631832253,0.7465079575039892
0.024489795918367346,0.19483024691358025,0.990459030273197,0.7465079575039892
0.024653061224489795,0.19483024691358025,0.9904225962910296,0.7465079575039892
0.024653061224489795,0.19521604938271606,0.9903892665105769,0.7465079575039892
0.024816326530612245,0.19521604938271606,0.9903875592434527,0.7465079575039892
0.024816326530612245,0.19547325102880658,0.9903732075330168,0.7465079575039892
0.024816326530612245,0.1957304526748971,0.9903702844500003,0.7465079575039892
0.024816326530612245,0.19984567901234568,0.9900019229341308,0.7465079575039892
0.024979591836734694,0.19984567901234568,0.9899961003901496,0.7465079575039892
0.024979591836734694,0.2001028806584362,0.9899690635226901,0.7465079575039892
0.025142857142857144,0.2001028806584362,0.9899458622027012,0.7465079575039892
0.025142857142857144,0.20126028806584362,0.9898058356162189,0.7465079575039892
0.025306122448979593,0.20126028806584362,0.9897964783732556,0.7465079575039892
0.025306122448979593,0.20203189300411523,0.9897387831204095,0.7465079575039892
0.02546938775510204,0.20203189300411523,0.9897086566982634,0.7465079575039892
0.02546938775510204,0.20228909465020575,0.9896902352873701,0.7465079575039892
0.02546938775510204,0.2029320987654321,0.9896289044240636,0.7465079575039892
0.02563265306122449,0.2029320987654321,0.9896228948605796,0.7465079575039892
0.02563265306122449,0.20357510288065844,0.9895965670350583,0.7465079575039892
0.02579591836734694,0.20357510288065844,0.989580722881356,0.7465079575039892
0.02579591836734694,0.20473251028806586,0.9894463088008697,0.7465079575039892
0.025959183673469388,0.20473251028806586,0.9894367799969743,0.7465079575039892
0.025959183673469388,0.20820473251028807,0.9891026899344294,0.7465079575039892
0.025959183673469388,0.2084619341563786,0.9890924395213018,0.7465079575039892
0.025959183673469388,0.2088477366255144,0.9890829327358429,0.7465079575039892
0.026122448979591838,0.2088477366255144,0.9890800130437201,0.7465079575039892
0.026122448979591838,0.20949074074074073,0.9890465097031398,0.7465079575039892
0.026285714285714287,0.20949074074074073,0.9890384448865625,0.7465079575039892
0.026285714285714287,0.209619341563786,0.9890371129291433,0.7465079575039892
0.026448979591836733,0.209619341563786,0.9890246473286198,0.7465079575039892
0.026448979591836733,0.2100051440329218,0.9889795847342657,0.7465079575039892
0.026448979591836733,0.2103909465020576,0.9889780054446663,0.7465079575039892
0.026448979591836733,0.21296296296296297,0.9887777104943549,0.7465079575039892
0.026448979591836733,0.2132201646090535,0.988773058276445,0.7465079575039892
0.026448979591836733,0.2143775720164609,0.9887180011514597,0.7465079575039892
0.026612244897959183,0.2143775720164609,0.9887172480476398,0.7465079575039892
0.026612244897959183,0.21617798353909465,0.988561108993635,0.7465079575039892
0.026612244897959183,0.21643518518518517,0.9885457593688872,0.7465079575039892
0.026612244897959183,0.21707818930041153,0.9884775213024429,0.7465079575039892
0.026775510204081632,0.21707818930041153,0.988463271879242,0.7465079575039892
0.026775510204081632,0.21875,0.9883932746095171,0.7465079575039892
0.026938775510204082,0.21875,0.9883604835507293,0.7465079575039892
0.026938775510204082,0.2195216049382716,0.988323681698632,0.7465079575039892
0.02710204081632653,0.2195216049382716,0.9883187239389879,0.7465079575039892
0.02710204081632653,0.21965020576131689,0.9883066889341455,0.7465079575039892
0.02726530612244898,0.21965020576131689,0.988301050530236,0.7465079575039892
0.02726530612244898,0.22003600823045266,0.9882047169194479,0.7465079575039892
0.02726530612244898,0.22029320987654322,0.9881993930559718,0.7465079575039892
0.02726530612244898,0.22119341563786007,0.988105105381771,0.7465079575039892
0.027428571428571427,0.22119341563786007,0.988101191719098,0.7465079575039892
0.027428571428571427,0.22196502057613168,0.9880456846504848,0.7465079575039892
0.027428571428571427,0.2222222222222222,0.9880419331425836,0.7465079575039892
0.027428571428571427,0.22299382716049382,0.9879238277065759,0.7465079575039892
0.027591836734693877,0.22299382716049382,0.987907995179908,0.7465079575039892
0.027591836734693877,0.22402263374485595,0.987842208998793,0.7465079575039892
0.027755102040816326,0.22402263374485595,0.9878333816887713,0.7465079575039892
0.027755102040816326,0.2262088477366255,0.9876562281674771,0.7465079575039892
0.027918367346938776,0.2262088477366255,0.9876398841085181,0.7465079575039892
0.027918367346938776,0.22775205761316872,0.9875470204315743,0.7465079575039892
